"name","genres","popularity","related_artists"
"Knock2","['bassline']",62,"['ISOxo', 'fussy', 'Ray Volpe']"
"Asaf Avidan","['israeli pop', 'israeli rock']",61,"['The Avener', 'Stromae', 'Milky Chance']"
"DJ Tec","['sped up']",51,"['heavenly', 'Gordon Roy', 'DJ GreyttBlack']"
"Pxlish Beatz","['gym hardstyle', 'polish phonk']",46,"['TRVNSPORTER', 'Mirin Brah', 'Fxbii']"
"Bebe Rexha","['dance pop', 'pop']",81,"['Anne-Marie', 'Ellie Goulding', 'Marshmello']"
"Jonas Brothers","['boy band', 'pop']",75,"['5 Seconds of Summer', 'Niall Horan', 'Demi Lovato']"
"Enya","['celtic', 'gregorian dance', 'operatic pop']",73,"['Adiemus', 'Lisa Gerrard', 'Vangelis']"
"Madism","['covertronica', 'tropical house']",63,"['Felix Samuel', 'Brendan Mills', 'MKJ']"
"Russ Liquid","['glitch hop']",37,"['Michal Menert', 'CloZinger', 'Break Science']"
"NLE Choppa","['memphis hip hop', 'rap']",80,"['Lil Baby', 'Gunna', '21 Savage']"
"Catching Flies","['downtempo', 'indie dream pop']",57,"['Tourist', 'Christian Löffler', 'Sterling Grove']"
"Alexandra Irwin","['healing hz']",48,"['Sacred Dreams', 'Uli Jons', 'Juni Tinley']"
"Juno Reed","['sleep']",44,"['Elsa Whage', 'Yves Alija', 'Alojz Pavic']"
"Crosby, Stills, Nash & Young","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'supergroup']",60,"['Crosby, Stills & Nash', 'Neil Young', 'The Band']"
"natori","['japanese teen pop']",67,"['Tatsuya Kitani', 'imase', 'AKASAKI']"
"Gotts Street Park","['british soul']",65,"['Pip Millett', 'Pale Jay', 'Olive Jones']"
"Caroline Costa","['french pop']",31,"['Olympe', 'Collégiale', 'Nyco Lilliu']"
"Ever So Blue","['background piano']",53,"['Edvard Kravchuk', 'Arelius', 'Norman Dück']"
"Beach Bunny","['bubblegrunge', 'chicago indie', 'indie pop', 'pov: indie']",70,"['Ricky Montgomery', 'Cavetown', 'girl in red']"
"Chyde","['swedish underground rap']",55,"['Parker Jack', 'Officialdjaaron', 'Kado']"
"NERO","['complextro', 'edm', 'electro house', 'melodic dubstep']",57,"['Flux Pavilion', 'Feed Me', 'Amber Coffman']"
"Arush Mandal","['background music']",47,"['Yves Alija', 'Benny Dawn', 'Admira Mara']"
"E I S U","['lo-fi beats']",36,"['Fatb', ""Chiccote's Beats"", 'INKY!']"
"Leyya","['austrian pop', 'german indie']",40,"['Say Yes Dog', 'Aze', 'Cari Cari']"
"Sol Calor","['beach house']",32,"['Purple Sparks', 'Mac Beez', 'Watching Colours']"
"Noizu","['bass house', 'house', 'tech house']",57,"['Chris Lorenzo', 'Guz', 'SIDEPIECE']"
"Aphex Twin","['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",67,"['Boards of Canada', 'Harold Budd', 'Yves Tumor']"
"Gidge","['ambient idm', 'italian electronica']",45,"['Max Cooper', 'Dark Sky', 'Rival Consoles']"
"Calle 24","['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",76,"['Chino Pacas', 'Fuerza Regida', 'Gabito Ballesteros']"
"Romare","['electronica', 'future garage', 'indie soul']",51,"['Nightmares On Wax', 'Quantic', 'Guts']"
"Jok'air","['french hip hop', 'pop urbaine', 'r&b francais']",66,"['Josman', 'Dinos', 'MZ']"
"SPYAIR","['anime', 'anime rock', 'j-pop', 'j-poprock', 'j-rock']",61,"['MY FIRST STORY', 'Aimer', 'milet']"
"Polo G","['chicago rap', 'rap']",81,"['Lil Tjay', 'Lil Baby', 'Sleepy Hallow']"
"Dxrk ダーク","['drift phonk']",62,"['Ghostface Playa', 'Hensonn', 'KSLV Noh']"
"Aimer","['anime', 'anime rock', 'j-pixie', 'j-pop', 'j-poprock']",67,"['milet', 'SPYAIR', 'yama']"
"Warren Hue","['bedroom r&b']",51,"['Chasu', 'Hojean', 'Weston Estate']"
"Lola Amour","['opm']",62,"['Dilaw', 'Rob Deniel', 'Janine']"
"PATEKO","['korean underground rap']",44,"['Jayci yucca', 'Kid Wine', 'Kim Seungmin']"
"Woo","['k-pop', 'korean ost']",61,"['The Rose', 'KANGDANIEL', 'BAEKHYUN']"
"Blake Skowron","['future bass']",18,"['Julien Mier', 'yunis', 'Jameson Hodge']"
"Hiko","['sped up']",60,"['MADAX', 'Speed Radio', 'accelerate']"
"Nova Calma","['study beats']",27,"['Moodster', 'Florida Frank', 'RC Jay']"
"NIve","['korean r&b']",44,"['GSoul', 'Chancellor', 'Airman']"
"Bridgit Mendler","['pop', 'post-teen pop']",63,"['Hannah Montana', 'Adam Hicks', 'Victorious Cast']"
"Chemicals","['hypertechno', 'techno remix']",44,"['BVBATZ', 'Techy Chan', 'Hyper Fox']"
"Evelinn Trouble","['swiss indie', 'swiss rock']",25,"['Pina Palau', 'Wezn', 'Puder']"
"Sara Kays","['alt z', 'gen z singer-songwriter', 'modern indie pop']",59,"['Alexander 23', 'Clinton Kane', 'Dylan Conrique']"
"Northern Sirens","['japanese traditional']",19,"[""Ryobu's Garden"", 'Jacob Nieminen', 'Dreamasia']"
"Speo","['gaming edm']",19,"['Vena Cava', 'Jasmina Lin', 'Cory Friesenhan']"
"LUCAS","['5th gen k-pop']",40,"['BM', 'I.M', 'EVNNE']"
"Barclay Crenshaw","['experimental electronic', 'glitch hop']",37,"['Stylust', 'Lab Group', 'Of The Trees']"
"Raplume","['cloud rap francais']",52,"['Stavo', 'Mougli', 'So La Lune']"
"Sleep Surgeon","['ambient guitar']",23,"['Autumn Glow', 'Kaisaku', 'Jabbu']"
"Regard","['pop dance', 'pop edm', 'slap house', 'uk dance']",70,"['A7S', 'Goodboys', 'Surf Mesa']"
"Golan","['romanian electronic']",30,"['lowe', 'ALAMPA', 'Tender Games']"
"Kaky","['cloud rap francais']",35,"['Lonepsi', 'Achile', 'Princesse']"
"Rachael Nemiroff","['christian pop']",33,"['Tori Harper', 'Jillian Edwards', 'Jonas Myrin']"
"Cushy","['trap beats']",45,"['Ballpoint', 'BLUE STEEL', 'Damma Beatz']"
"TWOPILOTS","['tropical house']",68,"['Toby Rose', 'Deepend', 'Horizon Blue']"
"The Head And The Heart","['folk-pop', 'seattle indie', 'stomp and holler']",64,"['Houndmouth', 'Langhorne Slim', 'Gregory Alan Isakov']"
"Getter Jaani","['estonian pop']",49,"['Caramella Girls', 'Eurobeat Brony', 'Max Coveri']"
"Death From Above 1979","['canadian rock', 'dance-punk', 'garage rock', 'indietronica', 'modern alternative rock', 'modern rock']",49,"['The Von Bondies', 'Blood Red Shoes', 'The Vines']"
"grentperez","['bedroom r&b']",65,"['Rocco', 'Takayoshi', 'Luke Chiang']"
"Unlike Pluto","['la pop']",61,"['MISSIO', 'Adam Jensen', 'grandson']"
"TOKiMONSTA","['chillwave', 'electra', 'escape room', 'indietronica', 'instrumental hip hop', 'wonky']",52,"['BAYNK', 'Chrome Sparks', 'Toro y Moi']"
"Jonathan Aldrich","['vgm instrumental']",32,"['Darren Ang', 'Go Ichinose', 'Morikazu Aoki']"
"BKNAPP","['lo-fi vgm']",33,"['Wizard of Loneliness', 'Chief Takinawa', 'Jonas Munk Lindbo']"
"Pergalo","['bossa nova cover']",24,"['de$ mondo', 'Juis de Fora', 'A Beira Mar']"
"Zhou Shen","['chinese talent show', 'mainland chinese pop']",59,"['Mao Buyi', 'Jason Zhang', 'Zhang Bichen']"
"MAGIC!","['pop', 'reggae fusion']",70,"['Maroon 5', 'Travie McCoy', 'OMI']"
"Ian Storm","['dutch edm']",60,"['Ron van den Beuken', 'Carl Clarks', 'John Laurant']"
"LAY","['chinese electropop', 'chinese idol pop', 'k-pop']",55,"['NINGNING', 'THE 8', 'DAWN 던']"
"AURORA","['art pop', 'norwegian pop']",75,"['Paris Paloma', 'Florence + The Machine', 'Billie Eilish']"
"8d Effect","['8d']",37,"['8D Audio', '8d Music', '8D Party']"
"Sol Rising","['world devotional']",54,"['DJ Taz Rashid', 'Koala Karlous', 'Beauvois']"
"FIL BO RIVA","['german indie']",51,"['Benjamin Amaru', 'zeck', ""L'aupaire""]"
"polo","['chicago rap', 'rap']",81,"['Lil Tjay', 'Lil Baby', 'Sleepy Hallow']"
"CRi","['melodic house', 'montreal indie']",51,"['Polar Inc.', 'Sultan + Shepard', 'Le Youth']"
"Beendo Z","['drill francais', 'pop urbaine']",59,"['Kerchak', 'Ziak', '1PLIKÉ140']"
"Simon Dominic","['k-pop', 'k-rap', 'korean r&b']",49,"['Woodie Gochild', 'Ugly Duck', 'CHANGMO']"
"TRUE","['anime']",48,"['茅原実里', 'yanaginagi', '大原ゆい子']"
"Birdy","['neo mellow', 'uk pop', 'viral pop']",71,"['RHODES', 'James Bay', 'Kodaline']"
"peerless","['vaudeville']",12,"['Arthur Fields', 'The Peerless Quartet', 'Charles H. Hart']"
"Karen Souza","['bossa nova cover', 'coverchill', 'jazz cover']",62,"['Jamie Lancaster', 'The Cooltrane Quartet', 'Jazzystics']"
"Toby Tranter","['trap beats']",37,"['A P O L L O', 'DJ DENZ The Rooster', '_91nova']"
"Meex000","['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",75,"['Rick Ross', 'Migos', '2 Chainz']"
"PURPLE KISS","['k-pop']",53,"['Billlie', 'KWON EUNBI', 'KEY']"
"DAWILL","['schweizer rap', 'swiss hip hop', 'swiss pop', 'swiss trap']",22,"['Nativ', 'Questbeatz', 'MIRA MARE']"
"D.O.D","['electro house', 'house', 'pop dance', 'uk dance']",70,"['Clementine Douglas', 'Sonny Fodera', 'MK']"
"Enchanted Feel","['sleep']",39,"['Yue Yan Jen', 'Najma Wallin', 'Mjuk']"
"Jonathan Dorjee","['528hz']",43,"['La-Mu', 'Elsa Whage', 'Ebba Dekker']"
"Martin Jensen","['danish electronic', 'edm', 'pop dance']",62,"['Mike Perry', 'Matoma', 'Cheat Codes']"
"Nea","['country', 'country road']",50,"['Aaron Tippin', 'Doug Stone', 'Little Texas']"
"Gotye","['australian pop']",72,"['Kimbra', 'Capital Cities', 'Dido']"
"Sullivan King","['dubstep']",57,"['Kai Wachi', 'Kayzo', 'Excision']"
"BANNERS","['indie poptimism']",65,"['Chord Overstreet', 'Bastille', 'Kodaline']"
"Missy & Blonde","['channel pop', 'viral pop']",50,"['Sara Farell', 'The Mayries', 'Thomas Daniel']"
"Keane","['neo mellow', 'piano rock', 'pop rock']",75,"['Coldplay', 'Snow Patrol', 'Dido']"
"Olga Chung","['acoustic chill', 'coverchill']",43,"['Rachelle Spring', 'Daniela Procopio', 'Rio Bossa Trio']"
"Klangkarussell","['austrian pop', 'deep euro house']",62,"['Anna Naklab', 'Parra for Cuva', 'Helsloot']"
"Kima","['anti-folk', 'olympia wa indie']",58,"['The Moldy Peaches', 'Elliot Page', 'Cherry Glazerr']"
"Nala Sinephro","['spectra']",51,"['Sam Gendel', 'Sam Wilkes', 'Shabaka']"
"Lumini","['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']",79,"['Vance Joy', 'Mumford & Sons', 'Edward Sharpe & The Magnetic Zeros']"
"The Strumbellas","['canadian indie', 'folk-pop', 'stomp and holler']",55,"['Vance Joy', 'Of Monsters and Men', 'X Ambassadors']"
"MYRNE","['future bass', 'gaming edm', 'melodic dubstep', 'pop edm', 'singaporean electronic', 'singaporean pop', 'vapor twitch']",44,"['MitiS', 'Conro', 'CloudNone']"
"veneris","['meme']",44,"['Yarin Primak', 'Will Borders', 'Edmofo']"
"Music Travel Love","['canadian contemporary country']",70,"['Mateo Oxley', 'Dave Moffatt', 'John Adams']"
"Xochi Krausse","['cover acustico']",37,"['Jenny Thorn', 'Nara Gilberto', 'Roberta Loki']"
"1nonly","['aesthetic rap']",70,"['Ciscaux', 'lilbubblegum', 'SXMPRA']"
"Andrew Galucki","['folk-pop']",36,"['JML', 'Isaac Hale', 'Nelly Hope']"
"James Mac","['melodic house']",56,"['Vall', 'Gianni Romano', 'RAFFA GUIDO']"
"The Mayries","['acoustic cover', 'acoustic pop']",56,"['Roses & Frey', 'Thomas Daniel', 'Sara Farell']"
"Juni","['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",91,"['Natanael Cano', 'Fuerza Regida', 'Gabito Ballesteros']"
"KioKo","['lo-fi sleep', 'lo-fi study']",41,"['eleven', 'Gemp', 'gCoope']"
"Cora Zea","['background music']",36,"['IFEELU', 'Elise Magnefold', 'Primer Dia']"
"ロクデナシ","['japanese viral pop']",63,"['『ユイカ』', 'yama', 'ヨルシカ']"
"Teen Daze","['chillwave', 'indie dream pop', 'vancouver indie']",38,"['Thrupence', 'Southern Shores', 'Evenings']"
"Hologram Tiger","['trap beats']",14,"['Blu Beats', 'Polis Sitz', 'Maj Majid']"
"PNAU","['alternative dance', 'aussietronica', 'australian dance', 'australian electropop']",72,"['Duke Dumont', 'Izzy Bizu', 'Kungs']"
"Aiko Hasegawa","['chinese traditional', 'japanese traditional', 'koto']",29,"['Yamato Ensemble', 'Michio Miyagi', 'Richard Stagg']"
"Daniel Seavey","['singer-songwriter pop', 'social media pop', 'teen pop']",57,"['Thomas Day', 'Alex Sampson', 'Corbyn Besson']"
"Benjamin Martins","['calming instrumental']",45,"['Rand Aldo', 'Lucas Delphy', 'Zoe Connelly']"
"Vegyn","['experimental hip hop']",53,"['Loukeman', 'John Glacier', 'Headache']"
"&ME","['deep disco house', 'melodic house']",66,"['Rampa', 'Alan Dixon', 'AWEN']"
"SiM","['japanese metalcore', 'japanese screamo']",60,"['Survive Said The Prophet', 'TK from Ling tosite sigure', 'Fear, and Loathing in Las Vegas']"
"Disturbed","['alternative metal', 'nu metal', 'rap metal', 'rock']",78,"['Linkin Park', 'Five Finger Death Punch', 'Papa Roach']"
"DOWORK","['lo-fi jazzhop']",23,"['Aywee Tha Seed', 'Soupbox', 'John Da Lemon']"
"Conro","['canadian electronic', 'future bass', 'pop edm']",48,"['Grant', 'ellis', 'Half an Orange']"
"Maribel Sur","['cover acustico']",24,"['Kendra Soliz', 'Luisita Peixoto', 'Donata Antoni']"
"Aoi Tejima","['anime score']",38,"['Chieko Baisho', 'Satoshi Takebe', 'Azumi Inoue']"
"Badger","['bassline']",63,"['Billen Ted', 'CamrinWatsin', 'BL3SS']"
"Take Care","['corecore']",65,"['sign crushes motorist', 'Wishing', ""i don't like mirrors""]"
"Wild Rivers","['folk-pop']",68,"['Joy Oladokun', 'Donovan Woods', 'Caamp']"
"Joshua Speers","['modern alternative pop']",17,"['S. Grant Parker', 'Jeff Pianki', 'Garden Party']"
"Zatox","['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",48,"['Frontliner', 'MANDY', 'Broken Minds']"
"LIZOT","['big room', 'german dance', 'hypertechno', 'slap house']",66,"['KYANU', 'Neptunica', 'Old Jim']"
"New West","['toronto indie']",70,"['Seafret', 'Stephen Sanchez', 'Ruth B.']"
"New Re-Mix Squad","['kids dance party']",10,"['DJ Anderski', 'Julie Bakerfield', 'DJ Backtrack']"
"Macklemore & Ryan Lewis","['pop rap', 'seattle hip hop']",73,"['Macklemore', 'Flo Rida', 'will.i.am']"
"Gabry Ponte","['eurodance', 'italo dance', 'slap house']",76,"['Prezioso', 'Dimitri Vegas & Like Mike', 'W&W']"
"Ngọc Hạ","['vietnamese pop']",27,"['Trần Thái Hoà', 'Bảo Yến', 'Vũ Khanh']"
"IDK","['pop rap', 'underground hip hop']",58,"['Kenny Mason', 'EARTHGANG', 'Denzel Curry']"
"Sara Saphir","['comedienne', 'comic']",31,"['Eugene Mirman', 'Gilbert Gottfried', 'Miss Piggy']"
"8D Soul","['8d']",8,"['Wilou', '8d Audio Music Tunes', 'Valyz']"
"Paratone","['chill house']",52,"['Paris Blu', 'Mauve', 'Eight Waters']"
"Luv.Ly","['lo-fi beats']",39,"['halberd', 'Kudasaibeats', 'Ibrahim']"
"Natsumiii","['game mood']",26,"['Redza', 'LilyPichu', 'Adib Sin']"
"OCTOBER","['bristol electronic']",35,"['Sereno', 'Tido Kang', '고희든 Huideun Ko']"
"Lizzy McAlpine","['alt z', 'boston folk', 'indie pop', 'singer-songwriter pop']",75,"['Gracie Abrams', 'Phoebe Bridgers', 'FINNEAS']"
"Carnage","['dutch house', 'edm', 'electro house', 'electronic trap', 'viral trap']",52,"['Flosstradamus', 'FKi 1st', 'Yogi']"
"GROUPLOVE","['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",64,"['Fitz and The Tantrums', 'Neon Trees', 'BØRNS']"
"ARIA","['pop']",92,"['Camila Cabello', 'Madison Beer', 'Troye Sivan']"
"Smartface","['lo-fi beats']",34,"['[ocean jams]', 'SINY', 'Osoku']"
"Eloise Freud","['cover acustico']",39,"['Lúc', 'Jenny Thorn', 'Aurelia Goldspark']"
"RK","['pov: indie']",71,"['Mt. Joy', 'Briston Maroney', 'Matt Maeson']"
"Julian Calor","['dutch house', 'electro house', 'progressive electro house', 'sky room']",36,"['Domastic', 'Ephixa', 'Pearl Andersson']"
"Olivia Dean","['pop soul']",71,"['Hajaj', 'Nectar Woode', 'Katie Tupper']"
"Nathaniel Rembrandt","['sleep']",39,"['Ami Sanou', 'Spring Euphemia', 'Ceylan Aydem Project']"
"Her's","['indie pop', 'liverpool indie', 'pov: indie']",65,"['Men I Trust', 'Vansire', 'Vacations']"
"Toby Rose","['tropical house']",60,"['Braaten', 'Nexeri', 'Daniel Santoro']"
"Two Door Cinema Club","['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie']",70,"['The Kooks', 'GROUPLOVE', 'MGMT']"
"Pop Smoke","['brooklyn drill', 'hip hop', 'rap']",80,"['Roddy Ricch', 'Lil Tjay', 'Internet Money']"
"IDRA","['modular synth']",25,"['Francesca Heart', 'Hidden Rivers', 'Selffish']"
"Pixies","['alternative rock', 'boston rock', 'permanent wave', 'rock']",72,"['Radiohead', 'The Smashing Pumpkins', 'Nirvana']"
"SYML","['modern indie pop']",73,"['Tom Rosenthal', 'Novo Amor', 'Patrick Watson']"
"Rolipso","['slap house']",62,"['Foínix', 'Eirik Næss', 'Thierry Von Der Warth']"
"SUBSET","['ambient dub techno', 'dub techno', 'nz electronic']",20,"['Stillhead', 'Audialist', 'Bwoy De Bhajan']"
"Halcyon","['melodic metalcore']",14,"['Sunmancer', 'Soothsayer', 'Feels Like Home']"
"Hania Rani","['compositional ambient', 'neo-classical']",59,"['Erland Cooper', 'Nils Frahm', 'Felix Rösch']"
"Way Ched","['k-rap', 'korean r&b']",40,"['TRADE L', 'BOYCOLD', 'Ourealgoat']"
"HYUKOH","['korean indie folk', 'korean r&b']",56,"['JANNABI', 'OHHYUK', 'SE SO NEON']"
"Parra for Cuva","['deep euro house', 'downtempo', 'new french touch']",62,"['Anna Naklab', 'Klangkarussell', 'Harold van Lennep']"
"southstar","['pop dance']",64,"['Restricted', 'Durdenhauer', 'Ian Carey Project']"
"Paula Carolina","['nurnberg indie']",50,"['ok.danke.tschüss', 'Dilla', 'Blond']"
"Rival","['alternative roots rock', 'modern blues rock']",52,"['The Temperance Movement', 'Goodbye June', 'Tyler Bryant & the Shakedown']"
"Takashi Yoshimatsu","['japanese classical']",35,"['Thomas Adès', 'Toru Takemitsu', 'Alexei Lubimov']"
"Mallrat","['aussietronica', 'australian indie', 'brisbane indie']",54,"['Cub Sport', 'LAUREL', 'Vera Blue']"
"Nightcore God","['nightcore']",25,"['Nightcore Hits', 'Nightcore Queen', 'Nightcore by Halocene']"
"Joana Duah","['bossa nova cover']",39,"['Claudia Rezende', 'Daniela Procopio', 'Rachelle Spring']"
"Amarie Beniot","['trap beats']",17,"['Electro Ponzu', 'Fadez N Riser', 'Damian Thorpe']"
"Paul McCartney","['classic rock', 'mellow gold', 'rock', 'soft rock']",73,"['Wings', 'George Harrison', 'The Beatles']"
"Behind Clouds","['focus beats', 'lo-fi beats']",40,"['rocomoco', 'Baen Mow', 'Myríad']"
"Luh Kel","['pop r&b', 'st louis rap']",58,"['MarMar Oso', 'YK Osiris', 'Lil Mosey']"
"AYLIVA","['german pop']",76,"['Lune', 'Milano', 'Hava']"
"Kate Simko","['minimal tech house']",37,"['Hiatus', 'Senoy', 'Grandbrothers']"
"MoBlack","['afro house']",65,"['Franc Fala', 'Salif Keita', 'Keinemusik']"
"Charming Horses","['deep tropical house', 'german dance']",51,"['Brendan Mills', 'Sean Finn', 'DAZZ']"
"Cobra Starship","['neon pop punk', 'pop punk', 'post-teen pop']",61,"['3OH!3', 'Metro Station', 'Far East Movement']"
"girl in red","['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",78,"['Conan Gray', 'Cults', 'Beach Bunny']"
"Punctual","['pop dance', 'uk dance']",62,"['James Carter', 'Jordan Shaw', 'Alika']"
"Bizarrap","['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']",82,"['Trueno', 'Nicki Nicole', 'Taiu']"
"Seinabo Sey","['swedish electropop', 'swedish soul']",58,"['Veronica Maggio', 'Miriam Bryant', 'Molly Sandén']"
"ATB","['german dance', 'german techno', 'german trance', 'trance']",66,"['A7S', 'Topic', 'MEDUZA']"
"Caiiro","['afro house', 'south african house']",57,"['Zakes Bantwini', 'Da Capo', 'Black Coffee']"
"Foxes","['electropop', 'metropopolis', 'uk pop']",61,"['BROODS', 'CHVRCHES', 'MØ']"
"TAEYONG","['k-pop']",61,"['NCT 127', 'NCT U', 'NCT DREAM']"
"trees","['modern rock', 'pop', 'pov: indie', 'rock']",84,"['Panic! At The Disco', 'Foster The People', 'Fall Out Boy']"
"Foster","['indietronica', 'modern alternative rock', 'modern rock', 'rock']",75,"['MGMT', 'Capital Cities', 'GROUPLOVE']"
"jhfly","['lo-fi beats']",39,"['Smoke Trees', 'oofoe', 'Sugi.wa']"
"fantompower","['chillhop', 'lo-fi beats']",44,"['Aso', 'Kendall Miles', 'mommy']"
"thủy","['bedroom r&b', 'chill r&b']",65,"['Denise Julia', 'ASTN', 'Alaina Castillo']"
"luvbyrd","['anime lo-fi']",50,"['Chillpeach', 'demon gummies', 'Tanoshi']"
"yurisa","['otacore']",40,"['Lefty Hand Cream', 'Akuya', 'Akie秋绘']"
"Olivia O'Brien","['alt z', 'pop']",66,"['Julia Michaels', 'Anna Clendening', 'JP Saxe']"
"Tai Verdes","['modern indie pop', 'singer-songwriter pop']",63,"['Surfaces', 'SEB', 'BabyJake']"
"StreamBeats Originals","['game mood']",33,"['Natsumiii', 'Lunity', 'Redza']"
"vaultboy","['singer-songwriter pop']",61,"['elijah woods', 'Suriel Hess', 'Chris James']"
"Kapa Boy","['ambient lo-fi']",62,"['Goomp', 'Sviral.', 'Hisohkah']"
"Mashiro Ayano","['anime', 'j-pixie']",33,"['Luna Haruna', 'Amamiya Sora', '西沢幸奏']"
"John K","['singer-songwriter pop']",55,"['AJ Mitchell', 'Virginia To Vegas', 'Mokita']"
"DempseyRollBoy","['sad rap']",40,"['Trick James', 'sundwn', 'Cavasoul']"
"Delaney Bailey","['gen z singer-songwriter']",59,"['Searows', 'Genevieve Stokes', 'Wasia Project']"
"demon gummies","['japanese vgm']",44,"['luvbyrd', 'Chillpeach', 'Barradeen']"
"TK from Ling tosite sigure","['anime', 'j-rock']",59,"['VK Blanka', '美波', 'Who-ya Extended']"
"fidget blue","['trap beats']",17,"['Litu Ritu', 'Fadez N Riser', 'killtino']"
"GEMINI","['korean r&b']",57,"['Moon Sujin', 'JUNNY', 'Tabber']"
"connor","['singer-songwriter pop']",75,"['Nic D', 'Killa', 'callmestevieray']"
"Hitsujibungaku","['j-pop', 'j-rock', 'japanese alternative rock']",61,"['King Gnu', 'ヨルシカ', 'Vaundy']"
"Øneheart","['hardwave']",76,"['reidenshi', 'leadwave', 'my head is empty']"
"Cat Burns","['uk pop']",64,"['Sam Tompkins', 'Mimi Webb', 'RAYE']"
"TWS","['5th gen k-pop']",61,"['RIIZE', 'BOYNEXTDOOR', 'ZEROBASEONE']"
"Lapostroz","['cloud rap francais']",20,"['Mass', 'Ekoms', 'MNH']"
"mxmtoon","['alt z', 'bedroom pop', 'indie pop', 'pov: indie']",64,"['Cavetown', 'Claire Rosinkranz', 'Lyn Lapid']"
"Liana Flores","['pov: indie']",68,"['Roar', 'Mitski', 'Strawberry Guy']"
"oh, the joy.","['sleep']",56,"['chill phil', 'Peter Graham', 'Adio']"
"AMEE","['v-pop', 'vietnamese idol pop']",63,"['WEAN', 'JSOL', 'Binz']"
"本間芽衣子（CV.茅野愛衣）","['japanese viral pop']",40,"['majiko', '7!!', 'supercell']"
