listener,trackID,msPlayed
Olivier,T5882,1719301
Olivier,T5883,957552
Olivier,T5884,1928096
Olivier,T5885,2051295
Olivier,T5886,2974084
Olivier,T5887,796461
Olivier,T5888,914624
Olivier,T5889,2235842
Olivier,T5890,1261056
Olivier,T5891,1797028
Olivier,T5892,1080774
Olivier,T5893,1930206
Olivier,T5894,2131305
Olivier,T5895,622543
Olivier,T5896,316011
Olivier,T5897,1741235
Olivier,T5898,762524
Olivier,T5359,352847
Olivier,T5899,352847
Olivier,T5900,328626
Olivier,T5901,484782
Olivier,T5902,552960
Olivier,T5903,915130
Olivier,T5904,392042
Olivier,T5905,196286
Olivier,T5906,198484
Olivier,T5907,8073194
Olivier,T5908,1832339
Olivier,T5909,9040979
Olivier,T5910,497116
Olivier,T5911,201120
Olivier,T5912,532800
Olivier,T5913,21907846
Olivier,T5914,419800
Olivier,T4812,209026
Olivier,T5915,209026
Olivier,T5916,759192
Olivier,T5917,352076
Olivier,T5918,5284792
Olivier,T1112,2309074
Olivier,T5919,2309074
Olivier,T332,654934
Olivier,T5920,654934
Olivier,T5921,8966701
Olivier,T5922,236356
Olivier,T5923,419023
Olivier,T5924,232430
Olivier,T5670,252801
Olivier,T5925,252801
Olivier,T5926,190889
Olivier,T5927,195009
Olivier,T5928,216116
Olivier,T5929,284394
Olivier,T5930,1415043
Olivier,T5931,1190168
Olivier,T5932,1415895
Olivier,T5933,2120108
Olivier,T5934,1004023
Olivier,T5935,1005061
Olivier,T5936,205458
Olivier,T5937,561760
Olivier,T5938,20032034
Olivier,T5939,13437471
Olivier,T5940,1128558
Olivier,T5941,2807390
Olivier,T5942,546720
Olivier,T5943,880978
Olivier,T5944,915800
Olivier,T5945,404586
Olivier,T5946,206840
Olivier,T5947,180053
Olivier,T5948,390640
Olivier,T5949,574599
Olivier,T5950,648360
Olivier,T5951,619952
Olivier,T5952,17241983
Olivier,T5953,12597947
Olivier,T5954,213641
Olivier,T5955,423582
Olivier,T5956,6018408
Olivier,T5957,184761
Olivier,T5958,293647
Olivier,T2814,5395118
Olivier,T5959,5395118
Olivier,T5960,508744
Olivier,T5961,830880
Olivier,T5962,391120
Olivier,T5963,284333
Olivier,T5964,336493
Olivier,T5965,876292
Olivier,T5966,189253
Olivier,T5967,634346
Olivier,T5968,236253
Olivier,T5969,733172
Olivier,T5970,477480
Olivier,T5971,239773
Olivier,T5972,251760
Olivier,T5973,269826
Olivier,T5974,539362
Olivier,T5975,1102231
Olivier,T5976,458512
Olivier,T5977,3193179
Olivier,T5978,7717002
Olivier,T5979,10037808
Olivier,T5980,4733971
Olivier,T5981,4144877
Olivier,T5982,4379221
Olivier,T5983,3620174
Olivier,T5984,6894650
Olivier,T5985,194221
Olivier,T5986,472772
Olivier,T5987,512415
Olivier,T5988,227609
Olivier,T5989,217266
Olivier,T5990,980850
Olivier,T5991,9904390
Olivier,T5992,212241
Olivier,T5993,847500
Olivier,T5994,180000
Olivier,T5995,266138
Olivier,T5996,1566938
Olivier,T5997,328084
Olivier,T5998,188666
Olivier,T5999,663635
Olivier,T6000,232069
Olivier,T6001,193749
Olivier,T6002,1610541
Olivier,T6003,864020
Olivier,T6004,1857406
Olivier,T6005,2743264
Olivier,T6006,399016
Olivier,T6007,526470
Olivier,T6008,314353
Olivier,T6009,257995
Olivier,T6010,1089300
Olivier,T6011,383509
Olivier,T6012,1637866
Olivier,T6013,209400
Olivier,T6014,1131368
Olivier,T6015,2756427
Olivier,T6016,2918774
Olivier,T6017,7398255
Olivier,T6018,287120
Olivier,T6019,197731
Olivier,T6020,182901
Olivier,T6021,1924078
Olivier,T6022,906280
Olivier,T4563,574661
Olivier,T6023,574661
Olivier,T6024,206680
Olivier,T6025,944923
Olivier,T6026,885009
Olivier,T6027,815972
Olivier,T6028,455861
Olivier,T6029,379267
Olivier,T6030,489785
Olivier,T6031,1263157
Olivier,T6032,204972
Olivier,T6033,815284
Olivier,T3089,2534324
Olivier,T6034,2534324
Olivier,T6035,204590
Olivier,T6036,191740
Olivier,T6037,778665
Olivier,T6038,1819833
Olivier,T6039,192134
Olivier,T6040,830511
Olivier,T6041,286928
Olivier,T6042,205547
Olivier,T6043,4642418
Olivier,T6044,467814
Olivier,T6045,872349
Olivier,T6046,213560
Olivier,T6047,6112467
Olivier,T6048,351012
Olivier,T6049,3492183
Olivier,T6050,2541269
Olivier,T6051,222704
Olivier,T6052,7487209
Olivier,T6053,287173
Olivier,T6054,951731
Olivier,T6055,201360
Olivier,T6056,1336183
Olivier,T6057,291070
Olivier,T6058,205461
Olivier,T6059,186806
Olivier,T6060,11609988
Olivier,T6061,208771
Olivier,T6062,10198940
Olivier,T6063,1930606
Olivier,T3961,13313072
Olivier,T6064,13313072
Olivier,T6065,5361713
Olivier,T6066,2452544
Olivier,T6067,437199
Olivier,T6068,262000
Olivier,T6069,237066
Olivier,T6070,184520
Olivier,T6071,523038
Olivier,T6072,2062519
Olivier,T6073,190146
Olivier,T6074,380426
Olivier,T6075,866283
Olivier,T1115,3933467
Olivier,T6076,3933467
Olivier,T6077,657440
Olivier,T6078,4005484
Olivier,T6079,244306
Olivier,T6080,224573
Olivier,T6081,359238
Olivier,T6082,723592
Olivier,T6083,2315125
Olivier,T6084,8680323
Olivier,T6085,802407
Olivier,T6086,793805
Olivier,T6087,468463
Olivier,T6088,821093
Olivier,T6089,870384
Olivier,T6090,394285
Olivier,T6091,7908906
Olivier,T6092,859494
Olivier,T6093,308044
Olivier,T6094,4170767
Olivier,T6095,2124686
Olivier,T1006,245730
Olivier,T6096,245730
Olivier,T6097,828320
Olivier,T6098,534792
Olivier,T6099,644780
Olivier,T6100,1364083
Olivier,T270,2124068
Olivier,T6101,2124068
Olivier,T6102,4557143
Olivier,T6103,196767
Olivier,T6104,454761
Olivier,T6105,274634
Olivier,T6106,1667695
Olivier,T6107,183968
Olivier,T6108,416353
Olivier,T6109,4733947
Olivier,T6110,739166
Olivier,T6111,238420
Olivier,T5563,1358062
Olivier,T6112,1358062
Olivier,T6113,3673500
Olivier,T6114,276209
Olivier,T6115,577885
Olivier,T2442,1864382
Olivier,T6116,1864382
Olivier,T6117,1994366
Olivier,T6118,218493
Olivier,T6119,265860
Olivier,T6120,702173
Olivier,T6121,354455
Olivier,T6122,750665
Olivier,T6123,299535
Olivier,T6124,353055
Olivier,T6125,190694
Olivier,T6126,1239920
Olivier,T6127,1268170
Olivier,T6128,187027
Olivier,T6129,314192
Olivier,T6130,821243
Olivier,T6131,240000
Olivier,T6132,255384
Olivier,T6133,7610414
Olivier,T6134,727370
Olivier,T6135,2567940
Olivier,T6136,675704
Olivier,T6137,815415
Olivier,T6138,1026052
Olivier,T6139,835744
Olivier,T6140,1687640
Olivier,T6141,1059616
Olivier,T6142,6869479
Olivier,T6143,1201413
Olivier,T6144,1271234
Olivier,T6145,392123
Olivier,T6146,191450
Olivier,T6147,720340
Olivier,T6148,525179
Olivier,T6149,1113856
Olivier,T6150,202093
Olivier,T6151,5655753
Olivier,T6152,196198
Olivier,T6153,460998
Olivier,T6154,611181
Olivier,T6155,912904
Olivier,T6156,197613
Olivier,T6157,293707
Olivier,T6158,2114253
Olivier,T4237,445107
Olivier,T6159,445107
Olivier,T6160,203478
Olivier,T6161,995556
Olivier,T6162,369643
Olivier,T6163,188075
Olivier,T6164,11737788
Olivier,T6165,4407020
Olivier,T6166,3928998
Olivier,T6167,211495
Olivier,T6168,197055
Olivier,T6169,812000
Olivier,T6170,12653594
Olivier,T1086,20931191
Olivier,T6171,20931191
Olivier,T4283,373324
Olivier,T6172,373324
Olivier,T6173,618762
Olivier,T6174,1146665
Olivier,T6175,221774
Olivier,T6176,488986
Olivier,T6177,4717243
Olivier,T6178,1871002
Olivier,T6179,1798797
Olivier,T6180,961739
Olivier,T6181,217978
Olivier,T2589,613528
Olivier,T6182,613528
Olivier,T6183,2039083
Olivier,T6184,1725419
Olivier,T6185,1245504
Olivier,T6186,225483
Olivier,T6187,1221749
Olivier,T6188,4619264
Olivier,T6189,238238
Olivier,T6190,491496
Olivier,T6191,1075500
Olivier,T6192,1071666
Olivier,T6193,193714
Olivier,T6194,1173401
Olivier,T6195,4064299
Olivier,T6196,2440092
Olivier,T6197,2583935
Olivier,T6198,181356
Olivier,T6199,508224
Olivier,T6200,969753
Olivier,T6201,225526
Olivier,T6202,359152
Olivier,T6203,479814
Olivier,T6204,252817
Olivier,T6205,1027880
Olivier,T6206,526072
Olivier,T6207,908961
Olivier,T6208,4148987
Olivier,T6209,272794
Olivier,T6210,331256
Olivier,T6211,329622
Olivier,T6212,234214
Olivier,T6213,828120
Olivier,T6214,236262
Olivier,T6215,455511
Olivier,T6216,1640919
Olivier,T6217,4963249
Olivier,T6218,1426449
Olivier,T6219,572864
Olivier,T6220,8518620
Olivier,T6221,193545
Olivier,T6222,502482
Olivier,T3080,11109475
Olivier,T6223,11109475
Olivier,T6224,1334954
Olivier,T6225,359326
Olivier,T6226,250702
Olivier,T6227,2365989
Olivier,T6228,1480201
Olivier,T6229,992899
Olivier,T6230,356934
Olivier,T6231,302854
Olivier,T6232,335952
Olivier,T6233,212055
Olivier,T6234,355241
Olivier,T6235,430346
Olivier,T6236,222954
Olivier,T6237,1356330
Olivier,T6238,1015330
Olivier,T6239,5419024
Olivier,T3256,360000
Olivier,T6240,360000
Olivier,T6241,1754241
Olivier,T6242,22985310
Olivier,T6243,1579885
Olivier,T6244,190413
Olivier,T6245,190666
Olivier,T6246,1591156
Olivier,T6247,661363
Olivier,T6248,1143795
Olivier,T6249,5174892
Olivier,T6250,327774
Olivier,T6251,5983053
Olivier,T6252,255510
Olivier,T1997,218227
Olivier,T6253,218227
Olivier,T6254,400029
Olivier,T6255,2209968
Olivier,T6256,238592
Olivier,T6257,240572
Olivier,T6258,621360
Olivier,T6259,214045
Olivier,T6260,989421
Olivier,T6261,1447702
Olivier,T6262,3079286
Olivier,T6263,290861
Olivier,T6264,7669784
Olivier,T3957,2576832
Olivier,T6265,2576832
Olivier,T6266,1742391
Olivier,T6267,2609451
Olivier,T6268,232656
Olivier,T6269,2629918
Olivier,T6270,2453514
Olivier,T6271,1205760
Olivier,T6272,261406
Olivier,T6273,193810
Olivier,T6274,399247
Olivier,T6275,5303948
Olivier,T6276,3693186
Olivier,T6277,798560
Olivier,T6278,5972777
Olivier,T6279,1416449
Olivier,T6280,395781
Olivier,T6281,7755348
Olivier,T6282,7192708
Olivier,T6283,1633498
Olivier,T6284,274286
Olivier,T6285,2534379
Olivier,T6286,222889
Olivier,T6287,325207
Olivier,T6288,216000
Olivier,T5446,1901047
Olivier,T6289,1901047
Olivier,T6290,1482146
Olivier,T6291,686489
Olivier,T6292,235596
Olivier,T6293,17099291
Olivier,T6294,20319789
Olivier,T6295,730720
Olivier,T6296,639516
Olivier,T6297,452930
Olivier,T6298,1116955
Olivier,T6299,7060536
Olivier,T6300,911204
Olivier,T6301,4393527
Olivier,T6302,1114129
Olivier,T6303,1162000
Olivier,T6304,189866
Olivier,T6305,7385706
Olivier,T6306,434915
Olivier,T6307,1021639
Olivier,T6308,185366
Olivier,T6309,290186
Olivier,T6310,3049074
Olivier,T3489,389828
Olivier,T6311,389828
Olivier,T6312,2609243
Olivier,T6313,9708073
Olivier,T6314,802571
Olivier,T6315,633941
Olivier,T6316,3869080
Olivier,T6317,387125
Olivier,T6318,829119
Olivier,T6319,221361
Olivier,T6320,1776528
Olivier,T6321,3093422
Olivier,T6322,568050
Olivier,T6323,1152558
Olivier,T6324,409813
Olivier,T1918,338830
Olivier,T6325,338830
Olivier,T6326,481734
Olivier,T6327,2691141
Olivier,T6328,1695188
Olivier,T6329,1560555
Olivier,T6330,195331
Olivier,T2218,4445420
Olivier,T5386,4445420
Olivier,T6331,4445420
Olivier,T6332,226173
Olivier,T6333,427702
Olivier,T6334,228917
Olivier,T6335,1728629
Olivier,T6336,299097
Olivier,T6337,1272000
Olivier,T6338,1131889
Olivier,T6339,2530809
Olivier,T6340,242709
Olivier,T6341,3813535
Olivier,T6342,2161004
Olivier,T6343,596889
Olivier,T6344,599040
Olivier,T6345,771250
Olivier,T6346,5413890
Olivier,T6347,230837
Olivier,T6348,501253
Olivier,T6349,573412
Olivier,T6350,195146
Olivier,T6351,754446
Olivier,T2687,4658165
Olivier,T3610,4658165
Olivier,T6352,4658165
Olivier,T6353,1685581
Olivier,T6354,723913
Olivier,T6355,314074
Olivier,T6356,849807
Olivier,T6357,188533
Olivier,T6358,452700
Olivier,T6359,1993116
Olivier,T6360,1195474
Olivier,T6361,2369964
Olivier,T6362,268366
Olivier,T6363,236960
Olivier,T6364,480132
Olivier,T6365,2220485
Olivier,T6366,2150739
Olivier,T6367,352282
Olivier,T6368,709470
Olivier,T6369,4714736
Olivier,T6370,784570
Olivier,T6371,742535
Olivier,T6372,4246204
Olivier,T920,4515198
Olivier,T6373,4515198
Olivier,T6374,362212
Olivier,T6375,247538
Olivier,T6376,2444201
Olivier,T6377,409754
Olivier,T6378,278309
Olivier,T6379,376717
Olivier,T6380,1023750
Olivier,T6381,621000
Olivier,T6382,1082338
Olivier,T6383,2821438
Olivier,T6384,300684
Olivier,T6385,552000
Olivier,T6386,349366
Olivier,T6387,520304
Olivier,T6388,218250
Olivier,T6389,516760
Olivier,T6390,513288
Olivier,T6391,3502008
Olivier,T6392,3401007
Olivier,T6393,827290
Olivier,T6394,3020704
Olivier,T6395,8256785
Olivier,T6396,4395204
Olivier,T1303,852469
Olivier,T2886,852469
Olivier,T6397,852469
Olivier,T6398,1242373
Olivier,T6399,500213
Olivier,T6400,1549094
Olivier,T6401,1954905
Olivier,T6402,560083
Olivier,T6403,714000
Olivier,T4972,3491089
Olivier,T6404,3491089
Olivier,T6405,260991
Olivier,T6406,185814
Olivier,T6407,247972
Olivier,T6408,258281
Olivier,T6409,2677284
Olivier,T6410,657102
Olivier,T6411,1987419
Olivier,T6412,1277995
Olivier,T6413,748316
Olivier,T6414,232000
Olivier,T6415,383181
Olivier,T6416,740417
Olivier,T6417,640000
Olivier,T6418,3361481
Olivier,T6419,182444
Olivier,T6420,332173
Olivier,T3997,1235278
Olivier,T6421,1235278
Olivier,T6422,516452
Olivier,T6423,6018113
Olivier,T6424,1505609
Olivier,T6425,229382
